"38.842665000000004, -122.739332",38.842665000000004,-122.739332,Loch Lomond RoadHouse,38.86363,-122.7178,10336 Loch Lomond Rd,95461,4.0,47,$$,American (Traditional),lKdiMPiuiKV-ILWD-XgXog
"38.842665000000004, -122.739332",38.842665000000004,-122.739332,Infuse Coffee Bar,38.8634143125274,-122.718181684613,10336 Loch Lomond Rd,95461,5.0,2,,Coffee & Tea,_P0y4P7VZtE2pymBmMjJrw
"38.842665000000004, -122.739332",38.842665000000004,-122.739332,Loch Lomond Market and Deli,38.863351,-122.7179273,10336 Loch Lomond Rd,95461,4.5,15,,Grocery,3rf3XOi6PNv_xEFJ9SVt_w
"38.842665000000004, -122.739332",38.842665000000004,-122.739332,Phat Salads and Wraps,38.3234491,-122.3023962,,94558,4.0,48,$,Food Trucks,i6ZwMjYIbmFZ8EGYz6x5Bw
"38.842665000000004, -122.68375400000001",38.842665000000004,-122.68375400000001,Loch Lomond RoadHouse,38.86363,-122.7178,10336 Loch Lomond Rd,95461,4.0,47,$$,American (Traditional),lKdiMPiuiKV-ILWD-XgXog
"38.842665000000004, -122.68375400000001",38.842665000000004,-122.68375400000001,Infuse Coffee Bar,38.8634143125274,-122.718181684613,10336 Loch Lomond Rd,95461,5.0,2,,Coffee & Tea,_P0y4P7VZtE2pymBmMjJrw
"38.842665000000004, -122.68375400000001",38.842665000000004,-122.68375400000001,Loch Lomond Market and Deli,38.863351,-122.7179273,10336 Loch Lomond Rd,95461,4.5,15,,Grocery,3rf3XOi6PNv_xEFJ9SVt_w
"38.842665000000004, -122.68375400000001",38.842665000000004,-122.68375400000001,Phat Salads and Wraps,38.3234491,-122.3023962,,94558,4.0,48,$,Food Trucks,i6ZwMjYIbmFZ8EGYz6x5Bw
"38.842665000000004, -122.572598",38.842665000000004,-122.572598,Si Senor Mexican Restaurant,38.7953217,-122.5571324,18990 Coyote Valley Rd,95467,4.0,43,$$,Mexican,uUGyY-4a2mftq3eZ5NWqaw
"38.842665000000004, -122.572598",38.842665000000004,-122.572598,Greenview Restaurant,38.7961100696944,-122.555791417764,19210 Hartmann Rd,95467,3.5,39,$$,American (Traditional),fmsBtAGjka2PmI-i3-MIug
"38.842665000000004, -122.572598",38.842665000000004,-122.572598,Stone Fire Pizza,38.79458,-122.5561,18983 Hartmann Rd,95467,3.5,64,$$,Pizza,9EGaRUZQnEleInYnY7JjTQ
"38.842665000000004, -122.572598",38.842665000000004,-122.572598,Crave Coffee House,38.7919427454472,-122.556662410498,18908 Hartmann Rd,95467,4.0,1,,Restaurants,2SvpmZm4iCC5F3qUu0ZfbA
"38.842665000000004, -122.572598",38.842665000000004,-122.572598,Subway Restaurants,38.79459,-122.556315,18983 Hartman Road,95467,2.5,9,$,Sandwiches,QJjBLrqaFqdgj_Bnzj4DJQ
"38.842665000000004, -122.572598",38.842665000000004,-122.572598,Tnt's Frozen Yogurt & Deli,38.79458,-122.5561,18983 Hartmann Rd,95467,5.0,1,,Delis,frJoI4IuQQRySMEKv_Ztrg
"38.842665000000004, -122.572598",38.842665000000004,-122.572598,Phat Salads and Wraps,38.3234491,-122.3023962,,94558,4.0,48,$,Food Trucks,i6ZwMjYIbmFZ8EGYz6x5Bw
