"38.494681, -122.01681799999999",38.494681,-122.01681799999999,Tomat's California Cuisine,38.5194,-121.98728,1123 Grant Ave,95694,4.0,68,$$,American (New),_vFi-QEeRab2I0nvaXsaQA
"38.494681, -122.01681799999999",38.494681,-122.01681799999999,Goonies Bar & Grill,38.52492,-121.98719,9999 Roosevelt Ave,95694,5.0,4,,Sports Bars,3yE_t6d1IhaeNxObHUAneg
"38.494681, -122.01681799999999",38.494681,-122.01681799999999,Phat Salads and Wraps,38.3234491,-122.3023962,,94558,4.0,48,$,Food Trucks,i6ZwMjYIbmFZ8EGYz6x5Bw
"38.494681, -122.01681799999999",38.494681,-122.01681799999999,Candies Kitchen,38.59429,-121.48536,1100 Richards Blvd,95811,3.5,2,,Cajun/Creole,SbjAjfh2riT7rWxo2OITJA
"38.494681, -122.01681799999999",38.494681,-122.01681799999999,Che Buono,38.5815719,-121.4943996,,95811,4.5,43,$$,Food Trucks,kN2Q5z0kFXSyyVht1_jETA
"38.494681, -121.96123999999999",38.494681,-121.96123999999999,Preserve,38.52116,-121.96876,200 Railroad Ave,95694,4.0,450,$$,Lounges,xngM0XdP4_83zDKdOhNQ_Q
"38.494681, -121.96123999999999",38.494681,-121.96123999999999,Yolo Traders Bistro,38.52131,-121.96949,30 Main St,95694,5.0,86,$$,Seafood,dg3Dav-atfrsMJiSYWrMsw
"38.494681, -121.96123999999999",38.494681,-121.96123999999999,Ficelle,38.5223,-121.96844,5 E Main St,95694,4.5,159,$$,Spanish,G-ukVJFsW7bqceEMil5nFQ
"38.494681, -121.96123999999999",38.494681,-121.96123999999999,Buckhorn Steakhouse,38.52152,-121.96892,2 Main St,95694,4.0,663,$$$,Steakhouses,MblC75U3lic6kdoGgFNusw
"38.494681, -121.96123999999999",38.494681,-121.96123999999999,Putah Creek Cafe,38.521928,-121.969118,1 Main St,95694,3.5,614,$$,Breakfast & Brunch,dn-Fk04R9wd1vy-gi_BcRA
